code,name,div_per_10,total_shares,ex_date,amount
300081,ST恒信,2.0,67000000.0,2013-05-09,13400000.0
000428,华天酒店,0.3,718926000.0,2013-05-10,21567780.0
002225,濮耐股份,0.5,730465083.0,2013-05-09,36523254.15
600467,好当家,0.9,730497152.0,2013-05-09,65744743.68
300250,初灵信息,1.0,80000000.0,2013-05-13,8000000.0
002692,远程股份,3.0,181350000.0,2013-05-13,54405000.0
002033,丽江股份,1.5,163804871.0,2013-05-09,24570730.65
002226,江南化工,3.0,395639496.0,2013-05-10,118691848.8
600861,北京人力,1.3,316804949.0,2013-05-10,41184643.370000005
002606,大连电瓷,1.25,200000000.0,2013-05-13,25000000.0
002017,东信和平,0.5,218418754.0,2013-05-10,10920937.700000001
002101,广东鸿图,2.0,164000000.0,2013-05-10,32800000.0
300150,世纪瑞尔,5.0,135000000.0,2013-05-10,67500000.0
300072,海新能科,0.5,389080000.0,2013-05-10,19454000.0
002233,塔牌集团,0.8,894655969.0,2013-05-10,71572477.52
002541,鸿路钢构,0.4,268000000.0,2013-05-10,10720000.0
600563,法拉电子,6.0,225000000.0,2013-05-10,135000000.0
300224,正海磁材,1.5,240000000.0,2013-05-13,36000000.0
002044,美年健康,2.0,224250000.0,2013-05-13,44850000.0
002420,毅昌科技,0.2,401000000.0,2013-05-13,8020000.0
000552,甘肃能化,1.4,359445634.0,2013-05-13,50322388.76
000565,渝三峡A,0.5,173436888.0,2013-05-13,8671844.4
600056,中国医药,3.5,310957920.0,2013-05-09,108835272.0
002224,三力士,1.0,218223233.0,2013-05-10,21822323.3
600458,时代新材,1.0,517341440.0,2013-05-10,51734144.0
002381,双箭股份,3.0,117000000.0,2013-05-13,35100000.0
002313,日海智能,3.0,245270000.0,2013-05-10,73581000.0
002170,芭田股份,1.0,473085200.0,2013-05-13,47308520.0
002539,云图控股,2.5,331040000.0,2013-05-13,82760000.0
601933,永辉超市,3.0,767900000.0,2013-05-10,230370000.0
000969,安泰科技,1.2,862796348.0,2013-05-13,103535561.75999999
002671,龙泉股份,3.0,94370000.0,2013-05-13,28311000.0
300284,苏交科,2.0,240000000.0,2013-05-13,48000000.0
300129,泰胜风能,0.5,324000000.0,2013-05-14,16200000.0
300003,乐普医疗,1.8,812000000.0,2013-05-13,146160000.0
002108,沧州明珠,1.8,340154800.0,2013-05-14,61227864.0
300194,福安药业,3.0,133400000.0,2013-05-14,40020000.0
000630,铜陵有色,1.0,1421606707.0,2013-05-14,142160670.70000002
300197,节能铁汉,1.5,210537252.0,2013-05-13,31580587.799999997
002523,天桥起重,0.5,256000000.0,2013-05-13,12800000.0
002322,理工能科,1.0,141260000.0,2013-05-15,14126000.0
601886,江河集团,2.6,560000000.0,2013-05-14,145600000.0
002444,巨星科技,2.5,507000000.0,2013-05-14,126750000.0
600736,苏州高新,0.52,1057881600.0,2013-05-13,55009843.2
002681,奋达科技,2.0,150000000.0,2013-05-14,30000000.0
002515,金字火腿,1.0,143325000.0,2013-05-14,14332500.0
002400,省广集团,2.3,192749906.0,2013-05-14,44332478.379999995
002026,山东威达,0.5,175500000.0,2013-05-13,8775000.0
002561,徐家汇,3.6,415763000.0,2013-05-14,149674680.0
002484,江海股份,0.5,208000000.0,2013-05-14,10400000.0
300050,世纪鼎利,0.15,216000000.0,2013-05-13,3240000.0
300209,行云科技,0.1,160000000.0,2013-05-15,1600000.0
002441,众业达,3.0,232000000.0,2013-05-15,69600000.0
600557,康缘药业,0.7,415646691.0,2013-05-13,29095268.369999997
002496,辉丰股份,3.0,163365000.0,2013-05-16,49009500.0
002520,日发精机,8.0,144000000.0,2013-05-14,115200000.0
600570,恒生电子,1.0,623750400.0,2013-05-14,62375040.0
002582,好想你,1.0,147600000.0,2013-05-15,14760000.0
600271,航天信息,4.3,923400000.0,2013-05-14,397062000.0
002367,康力电梯,2.573484,380670000.0,2013-05-14,97964815.42800002
600121,郑州煤电,1.3,946139213.0,2013-05-14,122998097.69
000002,万科A,1.8,11007589909.0,2013-05-16,1981366183.62
002656,摩登大道,3.7,100000000.0,2013-05-16,37000000.0
002645,华宏科技,0.8,120006000.0,2013-05-14,9600480.0
000400,许继电气,1.0,378272000.0,2013-05-14,37827200.0
002342,巨力索具,0.2,960000000.0,2013-05-14,19200000.0
002365,永安药业,2.0,187000000.0,2013-05-15,37400000.0
300212,*ST易录,0.4,134000000.0,2013-05-15,5360000.0
300291,百纳千成,6.0,60000000.0,2013-05-16,36000000.0
300271,华宇软件,2.0,148000000.0,2013-05-15,29600000.0
002050,三花智控,1.0,594737332.0,2013-05-15,59473733.2
002042,华孚时尚,0.2,832992573.0,2013-05-14,16659851.46
002148,北纬科技,1.0,113400000.0,2013-05-15,11340000.0
300070,碧水源,0.598706,554053494.0,2013-05-14,33171515.1178764
002334,英威腾,1.0,218880000.0,2013-05-16,21888000.0
002550,千红制药,5.0,160000000.0,2013-05-17,80000000.0
300349,金卡智能,1.5,60000000.0,2013-05-16,9000000.0
300206,理邦仪器,3.0,100000000.0,2013-05-17,30000000.0
300226,上海钢联,0.5,80000000.0,2013-05-17,4000000.0
002351,漫步者,2.0,294000000.0,2013-05-17,58800000.0
002337,赛象科技,2.5,192000000.0,2013-05-16,48000000.0
002062,宏润建设,1.0,562500000.0,2013-05-16,56250000.0
300130,新国都,0.5,114300000.0,2013-05-16,5715000.0
002389,航天彩虹,0.8,249184818.0,2013-05-15,19934785.44
002252,上海莱士,0.5,489600000.0,2013-05-16,24480000.0
002369,卓翼科技,1.5,240000000.0,2013-05-15,36000000.0
300132,青松股份,1.5,120600000.0,2013-05-17,18090000.0
002449,国星光电,1.0,430000000.0,2013-05-16,43000000.0
300221,银禧科技,0.8,200000000.0,2013-05-16,16000000.0
002073,软控股份,0.3,742365000.0,2013-05-15,22270950.0
002455,百川股份,1.0,131700000.0,2013-05-16,13170000.0
300339,润和软件,2.0,76740000.0,2013-05-16,15348000.0
000852,石化机械,2.0,400400000.0,2013-05-17,80080000.0
300341,麦克奥迪,1.0,92000000.0,2013-05-17,9200000.0
300308,中际旭创,1.0,66670000.0,2013-05-17,6667000.0
600378,昊华科技,0.7,297193292.0,2013-05-15,20803530.439999998
002061,浙江交科,1.0,232440881.0,2013-05-16,23244088.1
002518,科士达,1.5,207000000.0,2013-05-16,31050000.0
600066,宇通客车,7.0,705286590.0,2013-05-15,493700612.99999994
002693,双成药业,3.5,120000000.0,2013-05-16,42000000.0
300139,晓程科技,1.5,109600000.0,2013-05-16,16440000.0
002587,奥拓电子,2.0,109200000.0,2013-05-15,21840000.0
300088,长信科技,1.5,326300000.0,2013-05-16,48945000.0
002032,苏泊尔,3.3,634977200.0,2013-05-17,209542475.99999997
300074,华平股份,1.0,100000000.0,2013-05-20,10000000.0
002508,老板电器,3.0,256000000.0,2013-05-17,76800000.0
300296,利亚德,1.5,100000000.0,2013-05-20,15000000.0
600658,电子城,2.21,580097402.0,2013-05-17,128201525.84200001
000729,燕京啤酒,1.1,2522587229.0,2013-05-17,277484595.19000006
300227,光韵达,1.0,67000000.0,2013-05-16,6700000.0
002453,华软科技,1.5,240000000.0,2013-05-16,36000000.0
600173,卧龙新能,0.5,725147460.0,2013-05-16,36257373.0
000506,招金黄金,0.5,774181468.0,2013-05-17,38709073.4
601222,林洋能源,3.5,355290000.0,2013-05-16,124351499.99999999
002392,北京利尔,0.5,540000000.0,2013-05-17,27000000.0
002554,惠博普,0.5,303750000.0,2013-05-16,15187500.0
600456,宝钛股份,0.5,430265700.0,2013-05-16,21513285.0
002323,*ST雅博,4.0,82760000.0,2013-05-17,33104000.0
300164,通源石油,2.0,158400000.0,2013-05-17,31680000.0
600111,北方稀土,2.0,2422044000.0,2013-05-16,484408800.0
300037,新宙邦,2.5,171200000.0,2013-05-16,42800000.0
600729,重百集团,5.638,373093418.0,2013-05-16,210350069.0684
600976,健民集团,3.8,153398600.0,2013-05-16,58291468.0
300125,*ST聆达,0.2,118000000.0,2013-05-17,2360000.0
300031,宝通科技,3.0,150000000.0,2013-05-20,45000000.0
300292,吴通控股,2.0,66700000.0,2013-05-16,13340000.0
300238,冠昊生物,1.0,122200000.0,2013-05-16,12220000.0
601168,西部矿业,1.0,2383000000.0,2013-05-16,238300000.0
600400,红豆股份,0.2,560399640.0,2013-05-16,11207992.8
300058,蓝色光标,1.0,396722241.0,2013-05-17,39672224.1
300222,科大智能,0.5,108000000.0,2013-05-17,5400000.0
002489,浙江永强,3.5,478183847.0,2013-05-17,167364346.45
300059,东方财富,1.0,336000000.0,2013-05-17,33600000.0
300148,天舟文化,0.8,126750000.0,2013-05-17,10140000.0
300231,银信科技,1.5,80000000.0,2013-05-20,12000000.0
002579,中京电子,0.2,155760000.0,2013-05-17,3115200.0
002419,天虹股份,3.3,800200000.0,2013-05-17,264065999.99999997
002434,万里扬,1.0,340000000.0,2013-05-17,34000000.0
300229,拓尔思,0.5,204000000.0,2013-05-17,10200000.0
603123,翠微股份,2.0,308000000.0,2013-05-17,61600000.0
300249,依米康,1.0,78400000.0,2013-05-17,7840000.0
002576,通达动力,0.3,165100000.0,2013-05-17,4953000.0
002614,奥佳华,1.0,240000000.0,2013-05-17,24000000.0
002253,川大智胜,2.0,139245600.0,2013-05-17,27849120.0
600577,精达股份,0.2,721133800.0,2013-05-17,14422676.0
002040,南京港,0.3,245872000.0,2013-05-20,7376160.0
600814,杭州解百,0.75,310383021.0,2013-05-17,23278726.575
300102,乾照光电,2.0,295000000.0,2013-05-20,59000000.0
300281,金明精机,2.0,60000000.0,2013-05-20,12000000.0
002491,通鼎互联,3.0,267800000.0,2013-05-17,80340000.0
600352,浙江龙盛,1.7,1468415930.0,2013-05-17,249630708.09999996
300239,东宝生物,1.0,151960000.0,2013-05-20,15196000.0
601158,重庆水务,2.62,4800000000.0,2013-05-20,1257600000.0
002531,天顺风能,3.0,205750000.0,2013-05-20,61725000.0
600246,万通发展,0.7,1216800000.0,2013-05-17,85175999.99999999
300288,朗玛信息,3.0,53400000.0,2013-05-21,16020000.0
002139,拓邦股份,1.5,218400000.0,2013-05-20,32760000.0
300329,海伦钢琴,3.0,66990000.0,2013-05-20,20097000.0
601996,丰林集团,0.5,468912000.0,2013-05-17,23445600.0
600310,广西能源,3.0,275925000.0,2013-05-20,82777500.0
002635,安洁科技,4.0,120000000.0,2013-05-20,48000000.0
600337,ST美克,0.3,632680419.0,2013-05-20,18980412.57
601929,吉视传媒,0.5,1397988790.0,2013-05-20,69899439.5
300283,温州宏丰,1.0,70831000.0,2013-05-21,7083100.0
600376,首开股份,2.4,1494675000.0,2013-05-20,358722000.0
002152,广电运通,3.0,622697755.0,2013-05-20,186809326.5
300201,海伦哲,0.3,176000000.0,2013-05-21,5280000.0
002570,贝因美,5.8,426050000.0,2013-05-20,247108999.99999997
300067,安诺其,0.8,160500000.0,2013-05-21,12840000.0
002559,亚威股份,2.0,176000000.0,2013-05-21,35200000.0
002155,湖南黄金,1.0,766360000.0,2013-05-21,76636000.0
300163,先锋新材,1.1,79000000.0,2013-05-21,8690000.000000002
600171,上海贝岭,0.15,673807773.0,2013-05-20,10107116.594999999
000635,英力特,0.5,303087602.0,2013-05-21,15154380.100000001
300314,戴维医疗,3.5,80000000.0,2013-05-22,28000000.0
002284,亚太股份,1.0,287040000.0,2013-05-22,28704000.0
300295,*ST三六五,10.0,53350000.0,2013-05-21,53350000.0
600382,广东明珠,0.3,341746600.0,2013-05-20,10252398.0
600391,航发科技,0.4,330129367.0,2013-05-20,13205174.68
600449,宁夏建材,0.5,478318834.0,2013-05-20,23915941.700000003
002676,顺威股份,1.25,160000000.0,2013-05-20,20000000.0
002652,扬子新材,1.5,106680000.0,2013-05-21,16002000.0
600160,巨化股份,1.5,1416918400.0,2013-05-20,212537760.0
000631,顺发恒能,4.0,1045509753.0,2013-05-22,418203901.20000005
002488,金固股份,1.5,180000000.0,2013-05-21,27000000.0
002311,海大集团,1.5,760542900.0,2013-05-20,114081435.0
002611,东方精工,2.0,176800000.0,2013-05-21,35360000.0
600368,五洲交通,0.3,833801532.0,2013-05-20,25014045.96
601318,中国平安,3.0,7916142092.0,2013-05-20,2374842627.6
002438,江苏神通,0.5,208000000.0,2013-05-22,10400000.0
002235,安妮股份,2.5,195000000.0,2013-05-21,48750000.0
300299,富春股份,1.0,67000000.0,2013-05-22,6700000.0
002327,富安娜,2.999843,160688400.0,2013-05-22,48203997.19212
002273,水晶光电,2.0,250233500.0,2013-05-22,50046700.0
002569,*ST步森,1.0,93340000.0,2013-05-22,9334000.0
002045,国光电器,0.8,416904000.0,2013-05-23,33352320.0
002542,*ST中岩,0.7,200400000.0,2013-05-22,14027999.999999998
002567,唐人神,1.8,276000000.0,2013-05-22,49680000.0
000802,北京文化,0.3,187490180.0,2013-05-21,5624705.399999999
002100,天康生物,0.5,294757970.0,2013-05-22,14737898.5
002210,飞马国际,0.4,397800000.0,2013-05-22,15912000.0
002310,东方新能,2.3,301351296.0,2013-05-22,69310798.08
300285,国瓷材料,2.0,62400000.0,2013-05-22,12480000.0
300355,蒙草生态,1.5,136977000.0,2013-05-22,20546550.0
300135,宝利国际,1.0,320000000.0,2013-05-22,32000000.0
002431,ST棕榈,0.5,384000000.0,2013-05-22,19200000.0
300300,海峡创新,1.0,87000000.0,2013-05-22,8700000.0
300172,中电环保,1.5,130000000.0,2013-05-22,19500000.0
002694,*ST顾地,5.0,144000000.0,2013-05-23,72000000.0
002553,南方精工,1.0,87000000.0,2013-05-21,8700000.0
600673,东阳光,1.0,827466788.0,2013-05-21,82746678.80000001
002581,*ST未名,5.0,108280000.0,2013-05-22,54140000.0
920198,微创光电,2.5,22032000.0,2013-05-16,5508000.0
002422,科伦药业,2.5,480000000.0,2013-05-21,120000000.0
300162,雷曼光电,2.0,134000000.0,2013-05-23,26800000.0
002241,歌尔股份,1.5,848016733.0,2013-05-22,127202509.94999999
002388,新亚制程,1.0,199800000.0,2013-05-22,19980000.0
002181,粤传媒,1.0,692002640.0,2013-05-22,69200264.0
002302,西部建设,0.464101,361989925.0,2013-05-22,16799988.6182425
600438,通威股份,1.0,687520000.0,2013-05-22,68752000.0
600280,中央商场,1.6,143541859.0,2013-05-22,22966697.44
600886,国投电力,0.8439,3730284413.0,2013-05-22,314798701.61306995
300112,万讯自控,0.45,161167500.0,2013-05-23,7252537.5
300354,东华测试,4.0,44349424.0,2013-05-23,17739769.6
300151,昌红科技,2.0,100500000.0,2013-05-23,20100000.0
300276,三丰智能,1.2,78000000.0,2013-05-23,9360000.0
002195,岩山科技,1.0,113960000.0,2013-05-23,11396000.0
300241,瑞丰光电,0.979584,109230000.0,2013-05-23,10699996.032
300200,高盟新材,4.0,106800000.0,2013-05-24,42720000.0
002345,潮宏基,3.0,180000000.0,2013-05-22,54000000.0
601888,中国中免,3.5,880000000.0,2013-05-22,308000000.0
002209,达意隆,0.3,195244050.0,2013-05-23,5857321.5
000402,金融街,1.5,3027079809.0,2013-05-24,454061971.34999996
600498,烽火通信,3.2,482361275.0,2013-05-22,154355608.0
002250,联化科技,1.0,525235815.0,2013-05-22,52523581.5
002601,龙佰集团,2.0,188000000.0,2013-05-22,37600000.0
300248,新开普,1.0,89200000.0,2013-05-22,8920000.0
600219,南山铝业,1.2,1934167644.0,2013-05-22,232100117.28
300096,ST易联众,1.0,172000000.0,2013-05-24,17200000.0
300315,掌趣科技,1.0,163660000.0,2013-05-23,16366000.0
300152,*ST动力,0.4,240823000.0,2013-05-24,9632920.0
000860,顺鑫农业,0.25,438540000.0,2013-05-24,10963500.0
600386,北巴传媒,2.6,403200000.0,2013-05-22,104832000.0
600583,海油工程,0.3,3889440000.0,2013-05-22,116683200.0
002563,森马服饰,10.0,670000000.0,2013-05-23,670000000.0
002077,大港股份,0.5,252000000.0,2013-05-24,12600000.0
600486,扬农化工,3.4,172166059.0,2013-05-22,58536460.059999995
002589,瑞康医药,1.2,93800000.0,2013-05-22,11256000.0
600535,天士力,2.0,516421327.0,2013-05-22,103284265.4
300052,中青宝,0.6,130000000.0,2013-05-24,7800000.0
002642,荣联科技,2.0,200000000.0,2013-05-23,40000000.0
300122,智飞生物,3.0,400000000.0,2013-05-23,120000000.0
002095,生意宝,1.0,162000000.0,2013-05-23,16200000.0
002024,ST易购,0.5,7383043150.0,2013-05-24,369152157.5
002394,联发股份,2.0,215800000.0,2013-05-23,43160000.0
002532,天山铝业,1.0,160000000.0,2013-05-23,16000000.0
300120,经纬辉开,1.0,169650000.0,2013-05-24,16965000.0
002339,积成电子,1.0,189448000.0,2013-05-24,18944800.0
300228,富瑞特装,1.0,134000000.0,2013-05-24,13400000.0
000571,新大洲A,0.6,736064000.0,2013-05-24,44163840.0
601000,唐山港,0.5,2030351504.0,2013-05-23,101517575.2
600560,金自天正,1.1,223645500.0,2013-05-23,24601005.000000004
002669,康达新材,3.1,100000000.0,2013-05-24,31000000.0
002084,海鸥住工,0.9,369141649.0,2013-05-24,33222748.41
000877,天山股份,1.1,880101259.0,2013-05-24,96811138.49000001
002109,ST兴化,1.0,358400000.0,2013-05-24,35840000.0
601116,三江购物,2.0,410758800.0,2013-05-23,82151760.0
600795,国电电力,1.3,17229842877.0,2013-05-23,2239879574.01
002586,ST围海,1.0,203300000.0,2013-05-27,20330000.0
600060,海信视像,3.7,1306645222.0,2013-05-24,483458732.14
600979,广安爱众,0.5,717892146.0,2013-05-23,35894607.300000004
002080,中材科技,1.0,400000000.0,2013-05-23,40000000.0
300351,永贵电器,7.0,78600000.0,2013-05-24,55020000.0
002020,京新药业,1.5,126331420.0,2013-05-27,18949713.0
002255,海陆重工,1.0,258200000.0,2013-05-24,25820000.0
002229,鸿博股份,0.556,298186000.0,2013-05-23,16579141.600000001
600177,雅戈尔,5.0,2226611695.0,2013-05-23,1113305847.5
600370,*ST三房,0.5,318897692.0,2013-05-24,15944884.600000001
600552,凯盛科技,1.0,159553191.0,2013-05-23,15955319.100000001
600867,通化东宝,2.0,776212521.0,2013-05-24,155242504.20000002
300207,欣旺达,1.0,244400000.0,2013-05-24,24440000.0
600008,首创环保,1.5,2200000000.0,2013-05-23,330000000.0
600820,隧道股份,2.7,1298659332.0,2013-05-23,350638019.64000005
002180,奔图科技,0.5,124983000.0,2013-05-24,6249150.0
600750,华润江中,3.0,311150000.0,2013-05-23,93345000.0
000901,航天科技,0.2,250359122.0,2013-05-24,5007182.44
601633,长城汽车,5.7,3042423000.0,2013-05-24,1734181110.0000002
600389,江山股份,1.6,198000000.0,2013-05-24,31680000.0
600312,平高电气,0.5,818966173.0,2013-05-27,40948308.650000006
600663,陆家嘴,1.63,1867684000.0,2013-05-24,304432491.99999994
300266,兴源环境,0.7,89600000.0,2013-05-28,6271999.999999999
601188,龙江交通,0.11,1213200000.0,2013-05-24,13345200.0
300166,东方国信,0.490047,123967500.0,2013-05-27,6074990.147249999
300082,奥克股份,2.0,259200000.0,2013-05-27,51840000.0
002041,登海种业,1.0,352000000.0,2013-05-24,35200000.0
600965,*ST福成,0.3,279403237.0,2013-05-28,8382097.109999999
002686,亿利达,1.7,90670000.0,2013-05-28,15413899.999999998
300078,思创智联,5.0,167500000.0,2013-05-27,83750000.0
600826,兰生股份,0.4,420642288.0,2013-05-27,16825691.52
300033,同花顺,0.6,134400000.0,2013-05-28,8064000.0
600461,洪城环境,1.0,330000000.0,2013-05-24,33000000.0
300159,新研股份,1.5,180400000.0,2013-05-27,27060000.0
601789,宁波建工,1.0,462600000.0,2013-05-24,46260000.0
000788,北大医药,0.1,595987425.0,2013-05-24,5959874.25
600758,辽宁能源,0.3,207681760.0,2013-05-24,6230452.8
300019,硅宝科技,2.5,102000000.0,2013-05-28,25500000.0
601616,广电电气,1.0,932580000.0,2013-05-24,93258000.0
002130,沃尔核材,0.5,440183017.0,2013-05-24,22009150.85
002437,誉衡药业,6.0,280000000.0,2013-05-28,168000000.0
601898,中煤能源,2.1,13258663400.0,2013-05-27,2784319314.0000005
601199,江南水务,2.5,233800000.0,2013-05-27,58450000.0
600422,昆药集团,3.0,314176000.0,2013-05-27,94252800.0
600970,中材国际,2.1,1093297260.0,2013-05-27,229592424.60000002
600315,上海家化,7.0,448350474.0,2013-05-27,313845331.79999995
600779,水井坊,2.3,488545698.0,2013-05-27,112365510.53999999
002374,中锐股份,3.0,106338461.0,2013-05-29,31901538.299999997
600211,西藏药业,0.7,145589000.0,2013-05-28,10191229.999999998
600517,国网英大,1.5,691401272.0,2013-05-27,103710190.8
002104,恒宝股份,1.0,440640000.0,2013-05-28,44064000.0
300230,永利股份,1.0,161524800.0,2013-05-28,16152480.0
002333,罗普斯金,2.0,251301800.0,2013-05-28,50260360.0
002264,新华都,0.6,541501975.0,2013-05-28,32490118.5
600356,恒丰纸业,1.18,231602470.0,2013-05-27,27329091.459999997
002038,双鹭药业,2.5,380700000.0,2013-05-28,95175000.0
002557,洽洽食品,7.0,338000000.0,2013-05-28,236599999.99999997
002382,蓝帆医疗,1.0,240000000.0,2013-05-28,24000000.0
300005,探路者,1.499988,352661032.0,2013-05-28,52898731.606761605
002476,新叶股份,0.5,360000000.0,2013-05-27,18000000.0
300218,安利股份,0.8,211200000.0,2013-05-29,16896000.0
300274,阳光电源,0.5,322560000.0,2013-05-28,16128000.0
